단축코드,표준코드,한글명,그룹코드,시가총액규모,지수업종대분류,지수업종중분류,지수업종소분류,제조업,저유동성,지배구조지수종목,KOSPI200섹터업종,KOSPI100,KOSPI50,KRX,ETP,ELW발행,KRX100,KRX자동차,KRX반도체,KRX바이오,KRX은행,SPAC,KRX에너지화학,KRX철강,단기과열,KRX미디어통신,KRX건설,Non1,KRX증권,KRX선박,KRX섹터_보험,KRX섹터_운송,SRI,기준가,매매수량단위,시간외수량단위,거래정지,정리매매,관리종목,시장경고,경고예고,불성실공시,우회상장,락구분,액면변경,증자구분,증거금비율,신용가능,신용기간,전일거래량,액면가,상장일자,상장주수,자본금,결산월,공모가,우선주,공매도과열,이상급등,KRX300,KOSPI,매출액,영업이익,경상이익,당기순이익,ROE,기준년월,시가총액,그룹사코드,회사신용한도초과,담보대출가능,대주가능
003580,KR7003580008,HLB글로벌,ST,3.0,16,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2350,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,113977,500,19900323,50316,25158289000,12.0,,0,,N,N,Y,252,-42,-49,-50,-21.27,20250331.0,1182,,N,N,N
0035T0,KR70035T0000,PLUS 글로벌휴머노이드로봇액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,11820,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,10762,0,20250415,950,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,112,,N,N,N
003610,KR7003610003,방림,ST,3.0,27,6,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4285,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,17841,500,19890530,40202,21157045000,9.0,,0,,N,N,Y,588,-3,70,54,6.07,20250331.0,1722,,N,N,N
003620,KR7003620002,KG모빌리티,ST,2.0,27,15,0,,N,N,8,N,N,Y,,N,N,Y,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3390,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,278506,1000,19750529,202374,202374912000,12.0,,0,,N,Y,Y,9166,57,31,30,0.84,20250331.0,6860,,N,N,N
003650,KR7003650009,미창석유,ST,3.0,27,8,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,114900,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,821,5000,19890927,1739,8698360000,12.0,,0,,N,N,Y,4319,456,675,526,13.54,20241231.0,1998,,N,N,N
003670,KR7003670007,포스코퓨처엠,ST,1.0,27,13,0,,N,N,9,Y,Y,Y,,Y,Y,N,N,N,N,N,N,N,0,N,Y,N,N,N,N,N,Y,151500,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,239762,500,20190529,88946,44473110000,12.0,,0,,N,Y,Y,8454,172,608,489,6.56,20250331.0,134753,853,N,N,N
003680,KR7003680006,한성기업,ST,3.0,27,5,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5850,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2460454,5000,19890126,6209,31047575000,12.0,,0,,N,N,Y,3325,110,33,28,4.25,20241231.0,363,,N,N,N
003690,KR7003690005,코리안리,ST,2.0,21,25,0,,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,Y,N,N,10760,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,201027,500,19691222,194821,97410515500,12.0,,0,,N,Y,Y,16071,1235,1210,952,11.1,20250331.0,20962,,N,N,N
0036D0,KR70036D0007,TIMEFOLIO 미국배당다우존스액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,10090,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,107552,0,20250429,1700,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,171,,N,N,N
0036R0,KR70036R0001,RISE 미국휴머노이드로봇,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,12385,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,53690,0,20250415,1100,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,136,,N,N,N
0036Z0,KR70036Z0001,RISE 미국천연가스밸류체인,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,10125,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,4250,0,20250422,1000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,101,,N,N,N
003720,KR7003720000,삼영,ST,3.0,27,8,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4270,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,145968,500,19760630,34000,17000000000,12.0,,0,,N,N,Y,313,23,24,25,11.82,20250331.0,1451,,N,N,N
003780,KR7003780004,진양산업,ST,3.0,27,8,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5750,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,63982,500,19730626,13000,6500000000,12.0,,0,,N,N,Y,226,22,21,16,10.15,20250331.0,747,,N,N,N
003830,KR7003830007,대한화섬,ST,3.0,27,8,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,130700,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,139,5000,19851223,1328,6640000000,12.0,,0,,N,N,Y,1238,-15,-64,-25,-0.35,20241231.0,1735,,N,N,N
003850,KR7003850005,보령,ST,2.0,27,9,0,,N,N,0,N,N,Y,,N,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,8400,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,66354,500,19881024,85787,43393603500,12.0,,0,,N,Y,Y,2406,109,-29,3,0.18,20250331.0,7206,,N,N,Y
0038A0,KR70038A0008,KODEX 미국휴머노이드로봇,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,13280,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,526317,0,20250415,6700,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,889,,N,N,N
003920,KR7003920006,남양유업,ST,3.0,27,5,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,61700,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2851,500,19780624,6000,3600000000,12.0,,0,,N,N,Y,2156,1,18,12,0.78,20250331.0,3702,,N,N,N
003925,KR7003921004,남양유업우,ST,0.0,27,5,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,37700,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3176,500,19880620,2000,1000000000,12.0,,1,,N,N,N,0,0,0,0,0.0,,754,,N,N,N
003960,KR7003960002,사조대림,ST,3.0,27,5,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,41900,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,29363,5000,19760916,9164,45822335000,12.0,,0,,N,N,Y,8537,153,103,86,5.28,20250331.0,3839,,N,N,N
004000,KR7004000006,롯데정밀화학,ST,2.0,27,8,0,,N,N,4,N,N,Y,,N,N,N,N,N,N,N,Y,N,0,N,N,N,N,N,N,N,N,41350,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,53673,5000,19760415,25800,129000000000,12.0,,0,,N,Y,Y,4456,188,339,284,4.8,20250331.0,10668,283,N,N,Y
004020,KR7004020004,현대제철,ST,2.0,27,11,0,,N,N,3,Y,N,Y,,N,Y,N,N,N,N,N,N,Y,0,N,N,N,N,N,N,N,Y,33950,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,368956,5000,19870523,133445,667228925000,12.0,,0,,N,Y,Y,55635,-190,-670,-544,-1.17,20250331.0,45304,BH1,N,N,Y
004060,KR7004060000,SG세계물산,ST,3.0,16,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,333,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,352483,500,19760419,202424,101212480000,12.0,,0,,N,N,Y,337,-8,6,2,0.35,20250331.0,674,,N,N,N
004080,KR7004080008,신흥,ST,3.0,16,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,14000,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5054,500,19910208,9500,6733070000,12.0,,0,,N,N,Y,236,7,7,3,0.98,20250331.0,1330,,N,N,N
004090,KR7004090007,한국석유,ST,3.0,27,10,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,13970,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,33876,500,19770625,12694,6347060000,12.0,,0,,N,N,Y,1587,6,-3,-6,-1.07,20250331.0,1773,,N,N,Y
0040S0,KR70040S0004,HANARO 글로벌피지컬AI액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,13285,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,177649,0,20250422,1750,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,232,,N,N,N
0040X0,KR70040X0007,SOL 팔란티어미국채커버드콜혼합,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,11635,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,268460,0,20250422,2000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,232,,N,N,N
0040Y0,KR70040Y0006,SOL 팔란티어커버드콜OTM채권혼합,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,10690,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,489915,0,20250422,6750,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,721,,N,N,N
004100,KR7004100004,태양금속,ST,3.0,27,15,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2315,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,114797,500,19760525,36700,18350000000,12.0,,0,,N,N,Y,1545,76,37,35,12.39,20250331.0,849,,N,N,N
004105,KR7004101002,태양금속우,ST,0.0,27,15,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3255,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,8862,500,19900108,3300,1650000000,12.0,,1,,N,N,N,0,0,0,0,0.0,,107,,N,N,N
004140,KR7004140000,동방,ST,3.0,19,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3060,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,1402401,1000,19880810,47971,47971766000,12.0,,0,,N,N,Y,2051,87,79,62,15.61,20250331.0,1467,,N,N,Y
004150,KR7004150009,한솔홀딩스,ST,3.0,21,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3245,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,80854,1000,19720517,41026,42008577000,12.0,,0,,N,N,Y,2766,83,89,67,2.73,20250331.0,1331,,N,N,N
004170,KR7004170007,신세계,ST,2.0,16,0,0,,N,N,8,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,178300,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,33150,5000,19850819,9645,49225905000,12.0,,0,,N,Y,Y,16658,1323,1048,771,5.41,20250331.0,17197,577,N,N,N
0041D0,KR70041D0000,KODEX 미국AI소프트웨어TOP10,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,13900,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,145843,0,20250422,3400,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,472,,N,N,N
0041E0,KR70041E0009,KODEX 미국S&P500액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,12025,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,11328,0,20250422,2000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,240,,N,N,N
004250,KR7004250007,NPC,ST,3.0,27,8,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4315,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,12419,500,19690908,36720,18360000000,12.0,,0,,N,N,Y,999,37,26,20,1.87,20250331.0,1584,,N,N,N
004255,KR7004251005,NPC우,ST,0.0,27,8,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2520,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,13663,500,19900115,5280,2640000000,12.0,,1,,N,N,N,0,0,0,0,0.0,,133,,N,N,N
004270,KR7004270005,남성,ST,3.0,16,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1050,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,11515,500,19891114,36212,18106080000,12.0,,0,,N,N,Y,199,16,1,0,0.17,20250331.0,380,,N,N,N
004310,KR7004310009,현대약품,ST,3.0,27,9,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3795,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,193326,500,19780628,32000,16000000000,11.0,,0,,N,N,Y,1757,2,-17,-6,-0.7,20241130.0,1214,,N,N,Y
004360,KR7004360004,세방,ST,3.0,19,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,13710,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,50837,500,19770519,19308,9654345000,12.0,,0,,N,N,Y,3254,107,262,280,9.78,20250331.0,2647,,N,N,N
004365,KR7004361002,세방우,ST,0.0,19,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,9430,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,10599,500,19891021,3689,1844625000,12.0,,1,,N,N,N,0,0,0,0,0.0,,347,,N,N,N
004370,KR7004370003,농심,ST,2.0,27,5,0,,N,N,7,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,384500,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,16937,5000,19760630,6082,30413210000,12.0,,0,,N,Y,Y,8930,561,685,522,7.77,20250331.0,23387,,N,N,N
004380,KR7004380002,삼익THK,ST,3.0,27,12,0,,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,Y,N,N,N,9960,1,1,Y,N,N,0,N,N,N,0,0,0,100,N,90,0,500,19890926,21000,10500000000,12.0,,0,,N,N,Y,594,-62,-87,-68,-14.05,20250331.0,2091,,N,N,N
0043B0,KR70043B0000,TIGER 머니마켓액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,100925,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,103421,0,20250422,20466,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,20655,,N,N,N
0043Y0,KR70043Y0003,TIMEFOLIO 차이나AI테크액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,11080,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,84435,0,20250513,4450,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,493,,N,N,N
004410,KR7004410007,서울식품,ST,3.0,27,5,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,161,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2883926,100,19731228,374755,37475555900,12.0,,0,,N,N,Y,586,-22,-30,-30,-12.02,20241231.0,603,,N,N,N
004415,KR7004411005,서울식품우,ST,0.0,27,5,0,,Y,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,3,N,N,N,N,N,N,N,N,1258,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1663,100,19890522,2224,222450000,12.0,,1,,N,N,N,0,0,0,0,0.0,,27,,N,N,N
004430,KR7004430005,송원산업,ST,3.0,27,8,0,,N,N,0,N,N,Y,,N,N,N,N,N,N,N,Y,N,0,N,N,N,N,N,N,N,N,10750,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,88053,500,19770625,24000,12000000000,12.0,,0,,N,N,Y,2758,109,94,49,2.57,20250331.0,2580,,N,N,Y
004440,KR7004440004,삼일씨엔에스,ST,3.0,27,10,0,,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,Y,N,N,N,N,N,N,4925,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,22075,1000,20160330,12731,12731947000,12.0,,0,,N,N,Y,2213,-17,-26,-20,-0.75,20241231.0,627,,N,N,N
004450,KR7004450003,삼화왕관,ST,3.0,27,11,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,34950,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1399,5000,19760528,2154,10771895000,12.0,,0,,N,N,Y,418,16,23,20,6.99,20250331.0,752,,N,N,N
004490,KR7004490009,세방전지,ST,2.0,27,13,0,,N,N,8,N,N,Y,,N,N,Y,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,65000,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,51213,500,19871128,14000,7000000000,12.0,,0,,N,Y,Y,5271,506,606,485,12.78,20250331.0,9100,,N,N,Y
004540,KR7004540001,깨끗한나라,ST,3.0,27,7,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2005,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,137589,1000,19750625,37240,37240693000,12.0,,0,,N,N,Y,1308,-39,-81,-83,-17.89,20250331.0,746,,N,N,N
004545,KR7004541009,깨끗한나라우,ST,0.0,27,7,0,,Y,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,12100,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,212,1000,19881121,366,366160000,12.0,,1,,N,N,N,0,0,0,0,0.0,,44,,N,N,N
004560,KR7004560009,현대비앤지스틸,ST,3.0,27,11,0,,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,Y,0,N,N,N,N,N,N,N,N,12360,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,11306,5000,19870324,15078,75394055000,12.0,,0,,N,N,Y,1875,25,17,10,0.79,20250331.0,1863,BH1,N,N,Y
004690,KR7004690004,삼천리,ST,3.0,17,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,139300,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,8931,5000,19761223,4055,20275125000,12.0,,0,,N,N,Y,18141,969,1123,896,20.14,20250331.0,5648,,N,N,N
0046A0,KR70046A0008,TIGER 미국초단기(3개월이하)국채,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,9550,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,218361,0,20250429,9410,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,898,,N,N,N
0046Y0,KR70046Y0000,ACE 미국배당퀄리티,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,10760,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,15886,0,20250513,3250,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,349,,N,N,N
004700,KR7004700001,조광피혁,ST,3.0,27,6,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,65500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,7269,5000,19770527,6649,34245690000,12.0,,0,,N,N,Y,902,72,155,126,2.58,20241231.0,4355,,N,N,N
004710,KR7004710000,한솔테크닉스,ST,3.0,27,13,0,,N,N,0,N,N,Y,,N,N,N,Y,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5690,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,146032,5000,19880706,32109,160549390000,12.0,,0,,N,N,Y,3378,193,188,163,11.23,20250331.0,1827,,N,N,N
004720,KR7004720009,팜젠사이언스,ST,3.0,27,9,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4580,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,207718,500,19900615,18664,9332011000,12.0,,0,,N,N,Y,429,20,-7,-7,-1.16,20250331.0,854,,N,N,N
004770,KR7004770004,써니전자,ST,3.0,27,13,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1732,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,812500,500,19870422,36702,19301442000,12.0,,0,,N,N,Y,128,26,55,44,5.36,20241231.0,635,,N,N,N
0047A0,KR70047A0007,TIGER 차이나테크TOP10,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,10080,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,152734,0,20250513,10950,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1103,,N,N,N
0047N0,KR70047N0002,PLUS 차이나AI테크TOP10,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,10250,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,7044,0,20250513,950,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,97,,N,N,N
0047P0,KR70047P0000,RISE 테슬라고정테크100,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,11530,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,29169,0,20250513,1050,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,121,,N,N,N
0047R0,KR70047R0008,RISE 팔란티어고정테크100,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,12475,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,137518,0,20250513,2050,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,255,,N,N,N
004800,KR7004800009,효성,ST,2.0,21,0,0,,N,N,0,N,N,Y,,N,N,N,N,N,N,N,Y,N,0,N,N,N,N,N,N,N,N,87500,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,43671,5000,19730630,16740,86725490000,12.0,,0,,N,N,Y,5539,818,809,722,12.01,20250331.0,14647,971,N,N,Y
004830,KR7004830006,덕성,ST,3.0,27,8,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5890,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,57233,500,19870925,15680,7840000000,12.0,,0,,N,N,Y,385,29,28,22,9.6,20250331.0,923,,N,N,N
004835,KR7004831004,덕성우,ST,0.0,27,8,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,7900,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,4950,500,19891219,1392,696000000,12.0,,1,,N,N,N,0,0,0,0,0.0,,109,,N,N,N
004840,KR7004840005,DRB동일,ST,3.0,27,8,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5270,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,9875,500,19760521,19930,9965000000,12.0,,0,,N,N,Y,1847,50,57,46,2.95,20250331.0,1050,,N,N,N
004870,KR7004870002,티웨이홀딩스,ST,3.0,27,10,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,648,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,193750,500,19770630,113163,56581747000,12.0,,0,,N,N,Y,52,-52,-250,-208,-13.15,20241231.0,733,,N,N,N
004890,KR7004890000,동일산업,ST,3.0,27,11,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,42800,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1620,5000,20050630,2425,12126075000,12.0,,0,,N,N,Y,909,14,10,8,0.77,20250331.0,1037,,N,N,N
0048J0,KR70048J0007,KODEX 미국머니마켓액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,13835,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,79179,0,20250513,22097,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,3057,,N,N,N
0048K0,KR70048K0004,KODEX 차이나휴머노이드로봇,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,9765,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,698541,0,20250513,8200,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,800,,N,N,N
004910,KR7004910006,조광페인트,ST,3.0,27,8,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6030,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,50575,500,19761227,12800,6400000000,12.0,,0,,N,N,Y,491,-30,7,11,2.36,20250331.0,771,,N,N,N
004920,KR7004920005,씨아이테크,ST,3.0,27,13,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1205,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,61599,500,19891130,50065,25032896500,12.0,,0,,N,N,Y,134,-1,4,3,2.05,20250331.0,603,,N,N,N
004960,KR7004960001,한신공영,ST,3.0,18,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,8530,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,17913,5000,19760707,11570,57853510000,12.0,,0,,N,N,Y,3045,165,82,40,2.05,20250331.0,986,,N,N,N
004970,KR7004970000,신라교역,ST,3.0,0,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,9870,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,14176,500,19760630,16000,8000000000,12.0,,0,,N,N,Y,1177,24,11,13,0.72,20250331.0,1579,,N,N,N
004980,KR7004980009,성신양회,ST,3.0,27,10,0,,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,Y,N,N,N,N,N,N,10440,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,63260,5000,19760630,24516,124830365000,12.0,,0,,N,N,Y,2286,-63,-105,-94,-6.62,20250331.0,2559,,N,N,N
004985,KR7004981007,성신양회우,ST,0.0,27,10,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,11880,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2733,5000,19881221,735,3678225000,12.0,,1,,N,N,N,0,0,0,0,0.0,,87,,N,N,N
004990,KR7004990008,롯데지주,ST,2.0,21,0,0,,N,N,7,Y,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,28000,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,144389,200,19740216,104909,20981847400,12.0,,0,,N,Y,Y,35853,180,-754,-919,-7.1,20250331.0,29374,283,N,N,Y
