종목코드,종목명,시가총액,PER,EPS,PBR,섹터,당일등락(%),ROE(%),부채비율(%),매출증가율(%),영업이익증가율(%),기준일자
288330,파라택시스코리아,441,-0.93,-445.0,1.01,일반서비스,0.0,-89.69,53.33,3446.93,0.0,2026-06-25
072470,우리산업홀딩스,438,3.99,582.0,0.31,운송장비·부품,-3.53,10.49,155.02,-1.4,58.48,2026-06-25
228340,동양파일,438,-8.3,-264.0,0.36,비금속,-9.13,-4.2,4.6,-20.4,0.0,2026-06-25
065130,탑엔지니어링,436,-1.22,-2230.0,0.26,기계·장비,-2.85,-12.07,75.15,29.63,0.0,2026-06-25
177900,쓰리에이로직스,435,3.93,1151.0,0.85,전기·전자,-0.55,24.55,47.13,27.93,0.0,2026-06-25
147760,피엠티,431,-3.03,-1315.0,1.39,의료·정밀기기,-8.91,-37.31,94.03,-26.18,0.0,2026-06-25
104040,디에스엠,429,12.21,131.0,0.37,운송장비·부품,2.63,0.0,140.04,366.33,0.0,2026-06-25
317870,엔바이오니아,428,-4.42,-1093.0,1.38,기타제조,2.87,-24.03,122.11,54.94,0.0,2026-06-25
159580,제로투세븐,427,12.38,172.0,0.51,유통,-1.16,4.17,14.82,-8.12,-49.64,2026-06-25
420570,제이투케이바이오,425,15.82,459.0,1.26,화학,3.12,12.36,21.09,53.08,476.55,2026-06-25
014190,원익큐브,424,15.16,79.0,0.39,유통,-1.24,3.61,43.12,-2.23,298.57,2026-06-25
065440,이루온,424,26.36,59.0,0.8,IT 서비스,-5.76,-0.18,53.28,7.05,0.0,2026-06-25
215790,이노인스트루먼트,423,-3.8,-276.0,1.24,전기·전자,-7.89,-21.38,97.63,-26.86,0.0,2026-06-25
291650,압타머사이언스,421,-1.51,-457.0,0.82,일반서비스,-8.24,-42.54,25.73,345.26,0.0,2026-06-25
153460,네이블,421,32.74,197.0,1.26,IT 서비스,0.47,4.02,10.29,27.94,0.0,2026-06-25
413640,비아이매트릭스,420,17.56,332.0,1.3,IT 서비스,-0.34,0.0,45.78,21.74,0.0,2026-06-25
104200,NHN벅스,420,-3.31,-855.0,0.63,IT 서비스,-2.41,-20.18,34.63,-8.4,-55.52,2026-06-25
276730,한울앤제주,418,-2.6,-7049.0,2.52,음식료·담배,0.0,-135.24,348.52,-2.16,0.0,2026-06-25
178780,일월지엠엘,418,7.53,298.0,1.0,유통,-0.22,14.84,23.33,-63.59,0.0,2026-06-25
050860,아세아텍,417,15.06,123.0,0.3,기계·장비,1.31,2.12,51.52,-8.5,-37.55,2026-06-25
261520,이지스,417,0.0,0.0,0.0,IT 서비스,-2.64,0.0,0.0,0.0,0.0,2026-06-25
060850,영림원소프트랩,417,6.5,789.0,0.76,IT 서비스,-0.19,15.94,76.96,32.23,2367.01,2026-06-25
033540,파라텍,415,-1.37,-582.0,0.37,기계·장비,-8.73,-26.09,89.81,-42.94,0.0,2026-06-25
189980,흥국에프엔비,412,5.29,194.0,0.41,음식료·담배,-1.25,6.82,142.18,-14.29,-53.97,2026-06-25
037230,한국팩키지,411,32.86,42.0,0.38,종이·목재,-2.06,1.15,110.32,-1.08,-20.54,2026-06-25
258610,케일럼,411,-15.22,-74.0,0.91,금속,2.46,-3.75,71.97,-14.64,-32.98,2026-06-25
373160,데이원컴퍼니,411,8.57,347.0,0.91,일반서비스,-5.41,15.52,110.79,11.9,0.0,2026-06-25
219550,디와이디,410,-2.39,-443.0,3.27,유통,-6.94,0.0,195.91,20.12,0.0,2026-06-25
002290,삼일기업공사,409,7.0,471.0,0.59,건설,0.76,8.71,24.87,43.25,82.12,2026-06-25
219420,링크제니시스,408,14.59,244.0,0.87,IT 서비스,-4.81,9.76,11.55,28.48,0.0,2026-06-25
317530,에피소드컴퍼니,408,-3.86,-603.0,1.53,오락·문화,-4.51,-26.02,109.75,1478.01,0.0,2026-06-25
140520,대창스틸,408,14.33,135.0,0.27,금속,-1.48,1.39,92.25,7.32,0.0,2026-06-25
100660,서암기계공업,407,34.0,95.0,0.61,기계·장비,-26.92,0.0,20.41,12.96,0.0,2026-06-25
348080,큐라티스,404,-0.59,-589.0,0.99,일반서비스,-3.05,-92.82,127.8,-63.71,0.0,2026-06-25
196300,HLB펩,403,-3.79,-1135.0,4.8,제약,-6.42,-85.44,206.95,11.02,0.0,2026-06-25
361570,알비더블유,403,-9.74,-144.0,0.66,오락·문화,-4.43,-6.36,180.36,-9.92,0.0,2026-06-25
038070,서린바이오,403,54.81,79.0,0.45,유통,-2.91,0.62,39.93,8.28,79.81,2026-06-25
369370,블리츠웨이엔터테인먼트,402,-3.1,-260.0,2.26,오락·문화,-1.94,-61.55,135.53,3.39,0.0,2026-06-25
460870,에스엠씨지,401,-17.24,-116.0,1.32,비금속,4.71,-11.67,131.0,46.02,61.74,2026-06-25
171010,램테크놀러지,400,-4.79,-585.0,1.01,화학,4.28,-17.97,168.02,10.86,192.75,2026-06-25
016600,큐캐피탈,400,286.5,10.0,3.65,금융,-6.53,1.3,29.93,-48.1,-73.04,2026-06-25
033830,티비씨,400,10.53,38.0,0.29,오락·문화,0.0,2.48,4.64,-23.79,0.0,2026-06-25
066130,하츠,399,4.49,694.0,0.35,전기·전자,-3.26,8.39,43.77,20.65,70.53,2026-06-25
321820,아티스트컴퍼니,399,30.48,84.0,0.98,오락·문화,-6.91,3.47,74.26,13.69,0.0,2026-06-25
450330,하스,399,25.13,194.0,0.86,제약,3.07,3.25,21.45,-0.46,0.0,2026-06-25
224110,에이텍모빌리티,399,3.89,2020.0,0.54,전기·전자,0.13,11.37,73.83,-63.63,-74.09,2026-06-25
452200,민테크,399,-2.67,-618.0,1.3,의료·정밀기기,-7.52,-62.57,121.22,18.88,0.0,2026-06-25
129890,앱코,399,6.8,129.0,0.64,전기·전자,-1.46,0.0,85.9,-28.73,-66.54,2026-06-25
025880,케이씨피드,398,3.85,618.0,0.47,음식료·담배,-1.65,13.9,46.02,9.17,-24.98,2026-06-25
064090,인크레더블버즈,397,-1.31,-607.0,0.59,유통,0.0,-35.33,5.92,-8.78,0.0,2026-06-25
189860,서전기전,397,36.56,112.0,1.26,전기·전자,-4.88,3.5,101.54,46.38,0.0,2026-06-25
305090,마이크로디지탈,396,0.0,0.0,0.0,의료·정밀기기,-5.56,0.0,166.65,-20.0,0.0,2026-06-25
066900,디에이피,396,-0.78,-2218.0,5.37,전기·전자,-0.17,-145.63,0.0,11.12,0.0,2026-06-25
466410,사이냅소프트,394,5.4,1449.0,0.61,IT 서비스,-2.85,12.3,8.8,4.16,-21.13,2026-06-25
221980,케이디켐,394,11.23,869.0,0.36,화학,0.83,2.83,35.46,8.09,7.64,2026-06-25
037330,인지디스플레,394,6.5,138.0,0.21,전기·전자,-2.18,1.7,131.76,-14.94,-93.63,2026-06-25
290670,대보마그네틱,393,-1.11,-4518.0,2.08,전기·전자,-8.93,-106.31,193.01,-91.71,0.0,2026-06-25
127980,화인써키트,391,-9.82,-336.0,1.03,전기·전자,3.61,-1.42,91.73,-35.88,-48.19,2026-06-25
297570,알로이스,390,7.88,143.0,0.84,전기·전자,0.27,0.0,108.26,101.75,55.8,2026-06-25
299900,위지윅스튜디오,390,-1.1,-207.0,0.3,오락·문화,-0.44,-15.65,50.35,-34.15,0.0,2026-06-25
263810,상신전자,389,21.45,114.0,0.74,전기·전자,-2.59,2.62,72.81,2.79,0.0,2026-06-25
360350,코셈,388,-59.39,-114.0,1.92,의료·정밀기기,-7.13,-6.45,30.77,-19.71,0.0,2026-06-25
024950,삼천리자전거,388,7.08,442.0,0.38,유통,2.12,6.89,67.92,-10.21,73.27,2026-06-25
263020,디케이앤디,387,5.12,547.0,0.5,화학,-0.71,11.42,39.0,18.46,22.58,2026-06-25
226330,신테카바이오,387,-1.69,-943.0,1.22,IT 서비스,-1.3,-58.95,54.18,-51.39,0.0,2026-06-25
097870,효성오앤비,386,13.73,331.0,0.46,화학,-1.62,0.81,15.64,-16.41,-2.42,2026-06-25
237820,플레이디,385,6.55,458.0,0.42,일반서비스,0.67,0.0,58.9,17.45,0.0,2026-06-25
079000,와토스코리아,384,0.0,0.0,0.0,화학,-28.23,0.0,0.0,0.0,0.0,2026-06-25
263700,케어랩스,384,2.0,988.0,0.56,일반서비스,5.78,-9.57,37.97,-10.96,-19.79,2026-06-25
393210,토마토시스템,384,-19.22,-128.0,1.46,IT 서비스,-3.15,-0.17,120.08,48.28,0.0,2026-06-25
032960,동일기연,384,6.92,1575.0,0.57,전기·전자,0.0,14.38,8.38,0.78,979.38,2026-06-25
033170,시그네틱스,383,-2.09,-214.0,0.73,전기·전자,-1.76,-19.79,127.1,5.89,0.0,2026-06-25
307280,원바이오젠,382,5.93,907.0,0.89,제약,-2.0,17.69,18.33,12.43,38.13,2026-06-25
038060,루멘스,382,-5.76,-138.0,0.36,전기·전자,-2.45,-4.53,39.51,-20.18,7.98,2026-06-25
086060,진바이오텍,382,10.09,440.0,0.7,유통,1.72,6.72,44.23,-5.91,1.96,2026-06-25
065500,오리엔트정공,382,20.18,57.0,0.92,운송장비·부품,-5.19,-2.25,159.48,-9.44,0.0,2026-06-25
261200,덴티스,381,-2.68,-898.0,0.82,의료·정밀기기,4.56,-14.09,328.01,-7.04,198.55,2026-06-25
270870,뉴트리,381,-15.74,-263.0,0.36,음식료·담배,6.15,-2.57,29.52,1.1,0.0,2026-06-25
215380,우정바이오,380,161.07,14.0,1.21,일반서비스,1.58,0.88,222.4,11.87,0.0,2026-06-25
376290,씨유테크,380,27.92,77.0,0.33,전기·전자,-2.27,4.53,23.14,-16.08,383.1,2026-06-25
049830,승일,380,10.39,597.0,0.25,금속,-1.12,2.49,18.68,1.75,282.26,2026-06-25
095910,에스에너지,379,-1.83,-554.0,0.72,전기·전자,-3.88,-35.37,226.35,16.79,0.0,2026-06-25
263770,유에스티,379,6.86,233.0,0.46,금속,-3.15,6.87,11.12,-24.57,-50.93,2026-06-25
0010V0,제이피아이헬스케어,379,6.39,1163.0,0.6,의료·정밀기기,-0.54,10.36,30.69,-4.44,-68.53,2026-06-25
288620,에스퓨얼셀,377,-1.73,-3124.0,0.82,전기·전자,-2.88,-42.88,97.4,-35.07,0.0,2026-06-25
250000,보라티알,376,163.82,34.0,0.41,유통,-2.45,0.38,179.58,12.4,-30.78,2026-06-25
256150,한독크린텍,374,10.35,431.0,0.6,기계·장비,-0.34,6.36,10.84,4.88,-32.88,2026-06-25
123570,이엠넷,371,18.91,88.0,0.37,일반서비스,-2.4,2.15,38.4,9.32,0.0,2026-06-25
419120,산돌,371,11.01,237.0,0.65,IT 서비스,-0.76,5.24,29.56,2.29,-6.94,2026-06-25
050120,ES큐브,368,-17.98,-151.0,0.4,유통,-1.63,-0.69,6.9,41.44,0.0,2026-06-25
206400,베노티앤알,366,-1.54,-635.0,0.51,건설,3.06,-15.81,8.6,-38.96,0.0,2026-06-25
408900,스튜디오미르,366,-25.39,-44.0,0.96,오락·문화,-3.62,-2.38,10.18,-6.54,0.0,2026-06-25
026910,광진실업,366,-6.5,-759.0,1.58,금속,3.35,-20.01,401.27,2.32,0.0,2026-06-25
332290,누보,366,31.66,29.0,1.04,화학,-0.11,9.0,159.36,56.44,729.32,2026-06-25
173940,에프엔씨엔터,365,-3.09,-767.0,1.82,오락·문화,4.18,-24.75,418.15,139.88,0.0,2026-06-25
045060,오공,365,6.55,329.0,0.3,화학,0.94,5.18,20.97,11.13,103.9,2026-06-25
204020,그리티,364,7.87,238.0,0.43,섬유·의류,3.71,4.08,81.94,-6.4,-53.21,2026-06-25
122690,서진오토모티브,363,-1.4,-1122.0,0.24,운송장비·부품,-0.69,-18.99,393.72,1.91,-35.54,2026-06-25
465480,인스피언,363,13.56,264.0,0.65,IT 서비스,0.7,0.0,8.84,5.18,-32.63,2026-06-25
020180,대신정보통신,362,6.32,149.0,0.93,IT 서비스,-0.63,15.66,248.22,-20.48,-1.26,2026-06-25
260660,알리코제약,362,0.0,0.0,0.0,제약,-1.05,0.0,0.0,0.0,0.0,2026-06-25
207760,미스터블루,362,-1.96,-223.0,0.89,IT 서비스,-6.24,-43.59,63.76,-3.71,0.0,2026-06-25
203450,유니온바이오메트릭스,361,17.94,143.0,0.74,전기·전자,-1.16,3.43,56.82,-11.15,0.0,2026-06-25
044960,이글벳,361,0.0,0.0,0.0,유통,-1.55,0.0,0.0,0.0,0.0,2026-06-25
220180,핸디소프트,360,38.59,39.0,0.46,IT 서비스,0.87,2.31,15.87,13.72,0.0,2026-06-25
043340,에쎈테크,360,-24.45,-31.0,2.82,기계·장비,0.13,-10.89,182.4,14.13,0.0,2026-06-25
150900,파수,360,13.51,228.0,0.93,IT 서비스,0.49,10.12,28.81,6.78,0.0,2026-06-25
284620,카이노스메드,360,-4.47,-243.0,31.06,일반서비스,0.0,0.0,64.54,0.4,0.0,2026-06-25
444530,심플랫폼,359,0.0,0.0,0.0,IT 서비스,-1.75,0.0,0.0,0.0,0.0,2026-06-25
114450,그린생명과학,359,22.99,78.0,0.95,제약,-1.32,4.36,25.8,11.14,0.0,2026-06-25
417860,오브젠,358,-10.7,-710.0,3.32,IT 서비스,-2.31,0.0,400.24,161.45,0.0,2026-06-25
052460,아이크래프트,358,3.53,695.0,0.64,IT 서비스,-4.85,23.86,102.93,-59.44,0.0,2026-06-25
290120,DH오토리드,358,2.54,889.0,0.36,운송장비·부품,-4.44,13.98,161.99,17.65,10.78,2026-06-25
432430,와이랩,357,-5.29,-409.0,1.29,오락·문화,-9.79,-25.09,90.8,-8.66,0.0,2026-06-25
068940,셀피글로벌,357,-3.12,-249.0,3.44,전기·전자,0.0,-86.46,178.65,30.51,0.0,2026-06-25
071850,캐스텍코리아,356,-1.67,-879.0,0.64,운송장비·부품,2.09,-25.5,242.41,-1.43,0.0,2026-06-25
025440,DH오토웨어,356,-1.44,-506.0,0.67,전기·전자,0.0,-28.56,480.17,48.71,0.0,2026-06-25
064520,테크엘,355,-7.6,-209.0,0.38,전기·전자,-2.03,-4.67,6.04,-45.27,0.0,2026-06-25
271830,팸텍,354,-5.74,-209.0,0.57,기계·장비,1.35,-9.65,59.75,64.5,0.0,2026-06-25
105760,포스뱅크,354,8.96,388.0,0.43,기계·장비,-1.56,6.81,33.29,25.33,277.07,2026-06-25
014570,고려제약,354,11.84,272.0,0.45,제약,0.62,3.86,13.8,-10.29,-49.3,2026-06-25
218150,미래생명자원,353,-10.8,-160.0,0.83,음식료·담배,0.12,-8.39,41.15,15.87,182.25,2026-06-25
263050,유틸렉스,353,-1.48,-649.0,2.32,제약,0.0,-90.95,155.51,-38.59,0.0,2026-06-25
043200,파루,352,-8.59,-98.0,1.47,전기·전자,29.94,-10.24,136.56,-0.22,0.0,2026-06-25
127710,아시아경제,352,8.98,89.0,0.29,IT 서비스,-9.2,1.02,220.2,-0.78,0.0,2026-06-25
419080,엔젯,352,-4.82,-682.0,0.95,기계·장비,-0.9,-20.18,46.3,111.02,0.0,2026-06-25
198940,한주라이트메탈,352,-13.2,-137.0,0.78,금속,-1.9,-7.19,332.76,1.52,-34.29,2026-06-25
057030,YBM넷,352,22.04,98.0,0.67,일반서비스,0.0,2.8,60.53,-4.87,-9.49,2026-06-25
352700,씨앤투스,352,-4.54,-295.0,0.22,화학,-2.26,-4.85,8.6,-18.77,0.0,2026-06-25
069410,엔텔스,352,11.13,309.0,0.61,IT 서비스,0.29,5.53,20.79,9.44,-65.12,2026-06-25
051490,나라엠앤디,351,6.67,371.0,0.31,기계·장비,-4.07,1.05,162.52,-9.5,0.0,2026-06-25
089140,넥스턴앤롤코리아,351,-3.23,-710.0,0.25,기계·장비,4.09,-5.11,56.63,298.29,0.0,2026-06-25
378800,샤페론,351,-1.75,-434.0,1.42,제약,-29.98,-92.33,16.48,454.1,0.0,2026-06-25
001000,신라섬유,351,-120.5,-12.0,2.44,,-1.83,-2.07,112.79,-2.86,6.49,2026-06-25
376930,노을,349,-1.38,-493.0,1.36,의료·정밀기기,-2.01,-109.72,43.18,-76.89,0.0,2026-06-25
024120,KB오토시스,347,8.89,339.0,0.29,운송장비·부품,0.5,5.02,124.12,12.04,95.72,2026-06-25
105550,엣지파운드리,345,2.12,208.0,0.25,전기·전자,-1.12,2.01,39.38,-7.38,0.0,2026-06-25
081580,성우전자,344,2.78,798.0,0.3,전기·전자,-0.89,11.22,40.21,2.56,17.41,2026-06-25
239890,피엔에이치테크,344,10.16,341.0,0.66,화학,3.74,6.63,36.48,-16.4,-61.03,2026-06-25
458350,에스팀,342,16.49,239.0,2.22,일반서비스,1.94,0.0,28.19,-20.82,0.0,2026-06-25
227950,엔투텍,342,1.52,653.0,0.27,기계·장비,-1.39,3.78,18.99,37.9,0.0,2026-06-25
221840,하이즈항공,342,16.64,110.0,0.83,운송장비·부품,0.0,5.56,159.59,7.75,-26.8,2026-06-25
128540,에코캡,341,-13.87,-92.0,0.31,운송장비·부품,-2.89,2.31,51.83,-7.48,0.0,2026-06-25
234100,폴라리스세원,340,75.16,31.0,0.18,운송장비·부품,-2.71,0.85,19.81,-0.95,51.4,2026-06-25
035460,기산텔레콤,339,7.84,290.0,0.61,전기·전자,-5.99,12.01,96.97,-1.86,612.69,2026-06-25
083550,케이엠,338,8.06,309.0,0.24,섬유·의류,-2.73,4.12,38.56,8.17,0.0,2026-06-25
019770,서연탑메탈,338,3.61,805.0,0.37,기계·장비,-3.97,10.65,62.45,5.38,33.21,2026-06-25
148250,알엔투테크놀로지,338,-5.79,-429.0,0.6,전기·전자,-0.6,-14.86,94.83,3.42,0.0,2026-06-25
049470,비트플래닛,336,-75.11,-19.0,2.26,IT 서비스,-3.65,-3.07,15.95,-16.72,0.0,2026-06-25
101240,씨큐브,336,3.3,896.0,0.35,화학,-1.5,11.19,30.88,17.7,103.04,2026-06-25
043910,자연과환경,335,-5.07,-582.0,0.4,비금속,-0.17,-7.34,50.05,-27.01,-46.23,2026-06-25
087600,픽셀플러스,334,9.61,425.0,0.32,전기·전자,2.51,4.05,21.35,5.55,0.0,2026-06-25
059100,아이컴포넌트,333,0.0,0.0,0.0,전기·전자,-1.98,0.0,0.0,0.0,0.0,2026-06-25
044480,빌리언스,332,-1.53,-654.0,0.66,오락·문화,-8.94,-30.63,98.64,-39.34,0.0,2026-06-25
186230,그린플러스,332,-3.07,-991.0,0.81,금속,2.53,-20.89,160.87,42.97,42.53,2026-06-25
355390,크라우드웍스,332,-1.16,-1809.0,1.65,IT 서비스,-8.93,-139.62,93.42,49.98,0.0,2026-06-25
052600,한네트,331,0.0,0.0,0.0,통신,-1.72,0.0,0.0,0.0,0.0,2026-06-25
464280,티디에스팜,331,8.38,715.0,0.84,제약,1.35,12.1,27.68,-8.42,-25.65,2026-06-25
066360,체리부로,330,1.39,496.0,0.33,음식료·담배,-3.37,27.66,141.78,3.96,-1.9,2026-06-25
452300,캡스톤파트너스,329,17.88,130.0,1.01,금융,-1.27,5.78,14.82,1.93,0.0,2026-06-25
290090,트윔,329,-11.66,-379.0,0.49,IT 서비스,0.23,-3.93,10.79,-6.17,0.0,2026-06-25
184230,SGA솔루션즈,329,1.57,1111.0,0.92,IT 서비스,-3.38,45.4,180.02,222.93,0.0,2026-06-25
090410,덕신이피씨,328,20.94,34.0,0.26,금속,-8.25,-0.51,68.51,2.25,-99.07,2026-06-25
133750,메가엠디,328,8.65,162.0,0.47,일반서비스,0.07,3.84,31.35,-6.68,-61.68,2026-06-25
021650,한국큐빅,327,7.09,282.0,0.33,화학,1.22,4.32,68.16,-9.94,-44.12,2026-06-25
064480,브리지텍,326,-11.82,-231.0,0.69,IT 서비스,-6.83,-5.68,44.97,-18.64,0.0,2026-06-25
096630,에스코넥,325,0.91,2254.0,0.36,전기·전자,-2.62,24.49,77.45,-30.29,-93.23,2026-06-25
200780,비씨월드제약,325,-6.63,-459.0,0.44,제약,-2.56,-3.47,139.45,25.36,0.0,2026-06-25
452160,제이엔비,322,-93.06,-36.0,0.82,기계·장비,-7.46,-5.01,85.24,-19.46,0.0,2026-06-25
196450,코아시아씨엠,322,10.0,71.0,0.55,의료·정밀기기,-1.66,6.73,121.82,-9.27,96.24,2026-06-25
086040,바이오톡스텍,321,27.53,73.0,0.77,일반서비스,-4.29,2.0,344.69,5.51,0.0,2026-06-25
475460,미트박스,321,18.18,313.0,0.86,IT 서비스,2.34,6.24,166.05,21.16,624.5,2026-06-25
459550,알트,319,5.93,213.0,0.65,전기·전자,-7.27,0.0,16.65,-57.79,0.0,2026-06-25
058110,멕아이씨에스,318,-12.54,-158.0,0.84,의료·정밀기기,0.15,-2.3,54.03,33.35,0.0,2026-06-25
022220,티케이지애강,318,-2.75,-223.0,0.37,화학,-4.81,-13.95,64.65,51.64,0.0,2026-06-25
469750,아이비젼웍스,317,-6.81,-135.0,0.86,기계·장비,3.25,-17.05,37.09,51.33,-13.93,2026-06-25
359090,씨엔알리서치,316,12.22,45.0,0.64,일반서비스,0.0,5.11,97.39,-13.39,0.0,2026-06-25
080520,오디텍,316,36.71,76.0,0.24,전기·전자,2.01,-0.43,11.17,10.49,0.0,2026-06-25
335810,프리시젼바이오,315,-1.81,-793.0,0.79,의료·정밀기기,-0.21,-23.55,46.72,52.18,0.0,2026-06-25
013720,THE CUBE&,314,-2.38,-217.0,0.54,운송장비·부품,-0.77,-20.14,65.71,3.26,0.0,2026-06-25
219750,한국비티비,313,-798.33,-3.0,5.46,의료·정밀기기,-16.11,-1.12,51.05,1016.82,0.0,2026-06-25
066910,손오공,313,31.99,73.0,0.64,유통,-7.71,19.16,115.65,730.91,0.0,2026-06-25
075130,플랜티넷,312,13.8,136.0,0.41,IT 서비스,-1.21,1.37,19.86,-20.32,-85.85,2026-06-25
046310,백금T&A,312,7.36,258.0,0.42,전기·전자,-1.66,4.28,31.03,-16.42,0.0,2026-06-25
258830,세종메디칼,312,0.0,0.0,1.2,의료·정밀기기,0.0,-4.95,158.17,9.53,0.0,2026-06-25
318410,비비씨,311,5.65,992.0,0.39,화학,-2.1,6.99,20.12,0.74,-30.63,2026-06-25
311390,네오크레마,311,10.4,236.0,0.42,음식료·담배,-4.47,2.69,26.6,-8.24,-75.92,2026-06-25
340810,시선AI,310,-1.78,-1274.0,2.02,IT 서비스,-5.81,-174.66,141.14,159.55,0.0,2026-06-25
089150,케이씨티,309,0.0,0.0,0.0,IT 서비스,-3.69,0.0,0.0,0.0,0.0,2026-06-25
159910,에코글로우,309,-4.21,-701.0,1.56,화학,-1.5,-22.37,108.49,37.8,0.0,2026-06-25
351330,이삭엔지니어링,309,-3.58,-1040.0,0.9,IT 서비스,-4.61,-24.23,131.44,-8.9,0.0,2026-06-25
039290,인포뱅크,308,-7.44,-476.0,0.45,IT 서비스,5.36,-5.91,42.52,8.97,0.0,2026-06-25
363250,진시스템,308,-2.13,-1699.0,3.15,의료·정밀기기,-0.14,-86.39,66.46,419.0,0.0,2026-06-25
277410,인산가,307,47.06,17.0,0.46,음식료·담배,0.0,0.91,80.45,31.76,0.0,2026-06-25
046390,삼화네트웍스,307,-34.82,-51.0,0.48,오락·문화,11.7,-1.54,19.58,-46.0,0.0,2026-06-25
364950,에이아이코리아,306,-38.44,-96.0,0.54,기계·장비,-5.38,0.0,78.57,-52.93,-20.05,2026-06-25
148930,에이치와이티씨,305,8.85,339.0,0.45,금속,3.81,9.9,17.74,26.63,0.0,2026-06-25
075970,동국알앤에스,305,51.88,32.0,0.39,비금속,-1.6,1.47,56.22,3.35,37.27,2026-06-25
103840,우양,304,-23.24,-80.0,0.69,음식료·담배,-2.52,-3.06,244.39,-7.86,-65.09,2026-06-25
263920,휴엠앤씨,303,19.31,160.0,0.67,기타제조,3.0,4.9,44.59,15.82,60.73,2026-06-25
199480,뱅크웨어글로벌,303,-10.88,-273.0,1.69,IT 서비스,-3.57,-7.89,157.02,35.94,0.0,2026-06-25
088340,유라클,302,-4.41,-1571.0,1.41,IT 서비스,-1.14,-30.88,79.08,-25.36,0.0,2026-06-25
246250,에스엘에스바이오,302,89.5,22.0,2.25,일반서비스,0.0,2.58,30.73,-7.23,-72.1,2026-06-25
072770,멤레이비티,301,-1.32,-550.0,0.64,IT 서비스,1.26,-39.22,167.96,-37.55,0.0,2026-06-25
169330,엠브레인,301,-35.76,-46.0,1.12,일반서비스,-2.14,1.37,59.98,8.35,368.63,2026-06-25
007720,소노스퀘어,301,-11.07,-27.0,0.4,유통,0.0,-2.35,28.26,14.1,0.0,2026-06-25
114630,폴라리스우노,300,12.18,143.0,0.23,화학,-7.04,3.44,19.58,-16.76,54.67,2026-06-25
215090,솔디펜스,299,9.57,135.0,0.57,의료·정밀기기,-1.37,0.0,17.13,50.16,0.0,2026-06-25
026040,제이에스티나,299,0.0,0.0,0.0,기타제조,-4.84,0.0,0.0,0.0,0.0,2026-06-25
187270,신화콘텍,299,9.67,305.0,0.38,전기·전자,-2.32,1.47,30.14,2.05,-34.04,2026-06-25
109820,진매트릭스,298,-7.93,-184.0,1.55,일반서비스,0.07,-17.69,48.01,2.08,0.0,2026-06-25
119500,포메탈,297,0.0,0.0,0.0,금속,-2.91,0.0,0.0,0.0,0.0,2026-06-25
457600,벡트,297,-6.48,-335.0,1.65,전기·전자,-1.59,-26.21,125.54,-22.8,0.0,2026-06-25
262840,아이퀘스트,296,5.27,531.0,0.54,IT 서비스,0.54,14.76,78.61,7.56,-38.22,2026-06-25
208860,다산디엠씨,295,-4.04,-215.0,0.53,IT 서비스,2.24,0.0,96.8,1386.06,0.0,2026-06-25
476080,M83,295,-4.25,-859.0,0.65,오락·문화,-5.68,-14.61,128.56,517.75,0.0,2026-06-25
407400,꿈비,292,-3.23,-619.0,0.6,기타제조,-3.99,-20.23,83.16,164.48,0.0,2026-06-25
097780,에코볼트,292,-2.13,-675.0,0.17,운송장비·부품,2.79,-7.74,10.76,-46.97,0.0,2026-06-25
065950,웰크론,291,-1.6,-643.0,0.69,섬유·의류,-1.34,-38.51,485.2,-20.46,0.0,2026-06-25
239610,에이치엘사이언스,290,-2.43,-2210.0,0.33,음식료·담배,-0.74,-13.07,2.81,-57.97,0.0,2026-06-25
021880,메이슨캐피탈,289,-2.16,-63.0,0.4,금융,0.0,0.36,18.8,-6.87,0.0,2026-06-25
160550,NEW,289,37.0,28.0,0.32,오락·문화,-1.8,1.54,108.24,-16.22,0.0,2026-06-25
232830,아이티센피엔에스,288,-4.74,-367.0,1.81,IT 서비스,-2.85,-42.39,571.04,-3.56,0.0,2026-06-25
032790,엠젠솔루션,288,-1.58,-713.0,0.85,유통,-6.34,-49.27,93.63,-55.5,0.0,2026-06-25
206560,덱스터,288,-4.71,-241.0,0.77,오락·문화,1.34,-16.35,158.24,-29.43,0.0,2026-06-25
056730,CNT85,287,-107.61,-18.0,1.87,건설,-0.62,-1.88,25.89,33.62,0.0,2026-06-25
387570,파인메딕스,287,-15.27,-334.0,1.46,의료·정밀기기,-5.38,0.0,33.76,17.55,0.0,2026-06-25
038950,파인디지털,286,-25.0,-112.0,0.25,전기·전자,-8.05,-0.42,9.74,-9.26,0.0,2026-06-25
068050,팬엔터테인먼트,286,-3.71,-278.0,0.41,오락·문화,-2.64,-9.44,90.75,-2.37,0.0,2026-06-25
012620,원일특강,285,3.47,1866.0,0.17,금속,-0.92,4.46,74.51,12.38,-21.94,2026-06-25
038620,위즈코프,285,6.5,289.0,0.3,유통,1.35,8.51,18.6,9.4,-6.0,2026-06-25
019570,플루토스,283,6.88,43.0,0.49,금융,0.0,0.1,77.86,48.79,0.0,2026-06-25
131090,시큐브,279,10.58,344.0,0.62,IT 서비스,3.12,6.67,5.74,-16.41,-23.18,2026-06-25
336060,웨이버스,278,10.12,57.0,0.65,IT 서비스,-1.37,4.53,40.71,-25.72,0.0,2026-06-25
099390,브레인즈컴퍼니,276,5.44,619.0,0.48,IT 서비스,0.75,12.67,10.18,10.97,0.0,2026-06-25
